feature,qc_mean_intensity,qc_cv_pct,qc_detection_rate,qc_order_spearman_rho,qc_order_spearman_abs,mz,rt,qc_log_sd,Dunn_mean_intensity,Dunn_std_intensity,Dunn_cv_pct,Dunn_log_sd,Dunn_detection_rate,French_mean_intensity,French_std_intensity,French_cv_pct,French_log_sd,French_detection_rate,LMU_mean_intensity,LMU_std_intensity,LMU_cv_pct,LMU_log_sd,LMU_detection_rate,bio_cv_pct_median,bio_cv_pct_max,bio_log_sd_median,bio_detection_rate_median,bio_detection_rate_min,d_ratio_cv,d_ratio_log,passes_qc_cv_30,passes_detection_70,passes_mz_500,passes_basic_part_b_screen
FT-004,5192.6804661605365,28.729475050265037,1.0,-0.5029411764705883,0.5029411764705883,888.6453654740943,609.2556518766722,0.36699227987446964,4984.858382333048,1549.4631335959764,31.083393243175465,0.44899996491227245,1.0,5633.607046559093,1219.6645374404723,21.64979785349817,0.2186352319383048,1.0,5642.504715364699,1733.473738644778,30.721706513146195,0.33667046735737677,1.0,30.721706513146195,31.083393243175465,0.33667046735737677,1.0,1.0,0.9351523177259486,1.090063772908558,True,True,True,True
FT-185,704.0531607739538,35.63242573863698,1.0,-0.3411764705882353,0.3411764705882353,931.6414646729085,1057.9007241015097,0.358561879229129,763.5264102705099,254.09803412121,33.27953436884856,0.3390353672028617,1.0,673.6389042741837,204.31017142639357,30.329330763122833,0.3147175110238025,1.0,490.345401363719,129.40766856142127,26.391125154130226,0.26337928035419955,1.0,30.329330763122833,33.27953436884856,0.3147175110238025,1.0,1.0,1.1748503788933626,1.1393134054177574,False,True,True,False
FT-148,177.81589617208553,36.333024456642505,1.0,-0.23823529411764705,0.23823529411764705,1633.0433891731236,1473.397159852177,0.6517561201264118,190.7729244579503,64.76521691799374,33.94885154799267,0.5702642801878499,1.0,108.82450829372759,37.789003450940115,34.72471784475611,0.5168630238256683,1.0,189.200281860983,82.41434253159015,43.55931276685148,1.4694846454274102,0.9230769230769231,34.72471784475611,43.55931276685148,0.5702642801878499,1.0,0.9230769230769231,1.0463159015165122,1.1429018838628957,False,True,True,False
FT-060,369.74450695465333,22.866667234978813,1.0,0.45,0.45,1251.815294797806,1252.0156980757831,0.24206875325493174,429.4710455346248,94.39164729852023,21.978582323522478,0.2548115972073745,1.0,356.3431608640206,54.006261886152025,15.155689183202997,0.15315736229536206,1.0,398.06766440561483,83.15382079225036,20.889368373191946,0.21144502276670624,1.0,20.889368373191946,21.978582323522478,0.21144502276670624,1.0,1.0,1.0946557515029705,1.1448306991932065,True,True,True,True
FT-124,1507.2597927325078,25.12363128027184,1.0,0.011764705882352941,0.011764705882352941,1039.6588042265028,1419.321667147817,0.24497897986156617,1567.191517746793,393.21321048667943,25.090310024904685,0.24806841518019895,1.0,1530.9240870352298,288.82811600363993,18.866259826310603,0.19932675308689982,1.0,1284.3888138783086,271.18124036222844,21.113640778556476,0.21167684076305793,1.0,21.113640778556476,25.090310024904685,0.21167684076305793,1.0,1.0,1.1899241605828592,1.1573253785272866,True,True,True,True
FT-181,1221.0936373939762,51.98084334351931,0.9375,0.22352941176470587,0.22352941176470587,1846.2703428802347,1070.925201977295,2.0428809645783694,1625.241352708035,535.3104293058557,32.93728826268802,1.7650775287100662,0.9629629629629629,1467.3924232302472,485.0620917862445,33.056058086933014,0.7582234149307799,1.0,983.2956805956594,566.0775872861749,57.569416652299054,2.392102628991127,0.8846153846153846,33.056058086933014,57.569416652299054,1.7650775287100662,0.9629629629629629,0.8846153846153846,1.5725058083700314,1.157388800973136,False,True,True,False
FT-141,888.5969814991581,167.39851531639894,1.0,0.10882352941176471,0.10882352941176471,1223.2951510470548,1273.6834926002612,1.2896810145860427,429.8015036558696,892.6774941057882,207.69529341166074,0.639739563891613,1.0,638.5838143309703,1430.4582203124507,224.0047724684518,1.1135535397645646,1.0,946.457216260543,1637.6925570643639,173.03397648917453,1.2648041976199556,1.0,207.69529341166074,224.0047724684518,1.1135535397645646,1.0,1.0,0.8059812649899971,1.1581670467849405,False,True,True,False
FT-098,1330.0288203057967,19.555021328744907,1.0,0.2735294117647059,0.2735294117647059,1234.285360466548,1298.978903962394,0.19571058456898066,1380.7702743624186,248.78766377707743,18.018034454859414,0.2512702448482652,1.0,1317.6710638832337,121.39355388052373,9.212735803939692,0.09140956907957001,1.0,1342.9153125990638,195.28260272259394,14.541691563904063,0.16805376654523052,1.0,14.541691563904063,18.018034454859414,0.16805376654523052,1.0,1.0,1.3447556113268913,1.1645712475971581,True,True,True,True
FT-115,133.8988169299706,25.767798646125033,1.0,0.36176470588235293,0.36176470588235293,1151.2577144686827,1279.5426959634483,0.2857751244224514,129.58792378319725,31.86225846519408,24.587367043938574,0.24400077283519925,1.0,94.63121562935763,25.29950592898983,26.73484194484036,0.25860736912001187,1.0,177.61194427190546,34.084432892518635,19.190394560592672,0.19428187386171553,1.0,24.587367043938574,26.73484194484036,0.24400077283519925,1.0,1.0,1.048009679120053,1.1712058166941421,True,True,True,True
FT-210,90.3952652679282,52.41198234034748,0.875,0.3502576371346299,0.3502576371346299,293.1831414699142,674.6181627077369,1.6170761385067793,163.0680569273807,111.8976902630593,68.62023891833753,1.4841522738024193,0.9259259259259259,103.89107607341886,42.90390082611157,41.297003022465354,1.372458882625995,0.9230769230769231,105.23522123766917,26.20545069904746,24.901787054605595,0.23245934973969926,1.0,41.297003022465354,68.62023891833753,1.372458882625995,0.9259259259259259,0.9230769230769231,1.2691473594787408,1.1782328483405973,False,True,False,False
FT-131,396.4168665524327,25.542116474258115,1.0,-0.3911764705882353,0.3911764705882353,1040.328774739611,1455.4224047810255,0.25693815317374585,378.1161960243794,110.61036929606671,29.253010174929138,0.28273996339605223,1.0,289.63971956519316,65.94409456238809,22.767628231854143,0.21606309906782434,1.0,351.8905565449919,71.7714349029512,20.395953675947727,0.20527525262557408,1.0,22.767628231854143,29.253010174929138,0.21606309906782434,1.0,1.0,1.1218611009521928,1.1891810970141201,True,True,True,True
FT-244,975.27497075787,24.533543453340897,1.0,0.7588235294117647,0.7588235294117647,1083.0144831519058,1455.407052190095,0.2546089195383783,881.5857680047274,177.9292576811823,20.182864122669024,0.21321771532284703,1.0,766.3033208076005,184.92167446975543,24.1316551094765,0.2420482355061325,1.0,1476.1368033971635,292.4589518664695,19.812455809882117,0.19843983020270223,1.0,20.182864122669024,24.1316551094765,0.21321771532284703,1.0,1.0,1.2155630293217536,1.1941264784347683,True,True,True,True
FT-072,122.36489085503719,27.032351275756344,1.0,0.36470588235294116,0.36470588235294116,1252.819559504331,1252.123154423304,0.28376736542922826,145.40447430488308,33.238896509614065,22.859610523345367,0.23669346321251955,1.0,111.04914744010998,21.10003677121711,19.000629232742728,0.1875858058867834,1.0,130.78801710461696,39.40299930055532,30.127377242088606,0.2933388740004765,1.0,22.859610523345367,30.127377242088606,0.23669346321251955,1.0,1.0,1.1825377010754214,1.198881293880273,True,True,True,True
FT-153,141.39530207407512,30.777450431411072,1.0,0.023529411764705882,0.023529411764705882,1088.6918828508271,1473.446015556528,0.3113265533022637,133.3825948156918,44.38350144493094,33.275332142293465,0.3508235879348188,1.0,97.44115056236751,23.642763242119695,24.263633080755827,0.2567438152468976,1.0,150.38452181647463,24.9824051140288,16.612351332616985,0.17472391409637378,1.0,24.263633080755827,33.275332142293465,0.2567438152468976,1.0,1.0,1.2684600994820325,1.2125961164940884,False,True,True,False
FT-183,385.2066526096163,114.43976449267024,1.0,0.19117647058823528,0.19117647058823528,1026.1928910886666,1107.040419851715,0.7865799369713576,372.1381477967582,392.7128537046444,105.52878172520033,0.6224216495504399,1.0,323.00929009022786,368.65525136917535,114.13147010917145,0.6415510535728555,1.0,364.2449941782958,369.43531821107945,101.42495411487879,0.7394003175035394,1.0,105.52878172520033,114.13147010917145,0.6415510535728555,1.0,1.0,1.0844412549997433,1.2260597696641964,False,True,True,False
FT-138,497.61428997063217,28.63601897223219,1.0,-0.4794117647058824,0.4794117647058824,1039.997339280622,1455.4289604217147,0.28666368961576383,481.3879235704385,128.87263216360017,26.771056325583757,0.26204684109946513,1.0,372.0069448320419,78.37290204771354,21.06759111260632,0.21092566743124935,1.0,458.4213653710289,105.13150113369572,22.93337725404798,0.23221061850357155,1.0,22.93337725404798,26.771056325583757,0.23221061850357155,1.0,1.0,1.248661226604888,1.2344986265619664,True,True,True,True
FT-068,472.5409406108604,23.703958866755677,1.0,0.3294117647058824,0.3294117647058824,1150.2524730526775,1279.7884240559065,0.24144189566997137,442.4930305940953,87.98194662788195,19.883238954013937,0.2060094685673168,1.0,334.80251374598936,57.20044068189484,17.084830111309177,0.18089084513798406,1.0,580.5758467964937,112.13830397823811,19.315013636374264,0.19290821756355203,1.0,19.315013636374264,19.883238954013937,0.19290821756355203,1.0,1.0,1.2272297246591688,1.2515894798023848,True,True,True,True
FT-228,751.9026800879519,44.58193173604164,1.0,0.23823529411764705,0.23823529411764705,1618.0944863886548,1121.2716800177573,0.6186283402117961,940.7269163944364,228.77150450877423,24.318588160057796,0.493839024526792,1.0,883.9544670195636,214.0696357445891,24.217269523663298,0.3392931951200334,1.0,713.6000303386122,289.0728418799,40.509084864070324,0.8885026351919585,1.0,24.318588160057796,40.509084864070324,0.493839024526792,1.0,1.0,1.8332450651582433,1.2526922934139928,False,True,True,False
FT-215,33.18757460515258,39.175446516473265,1.0,-0.2676470588235294,0.2676470588235294,1089.0277133500265,1422.7716282760944,0.5423038886192848,34.32126723297615,18.461762249183035,53.7910273646447,0.5308766964836253,1.0,34.30054364856846,17.54005654571251,51.13638059332785,0.43138695732310456,1.0,39.484882605673334,13.057460435299028,33.069518189280075,0.36423999803542717,1.0,51.13638059332785,53.7910273646447,0.43138695732310456,1.0,1.0,0.7660973667265137,1.2571170254762816,False,True,True,False
FT-178,1360.8780803096256,30.49154442228591,1.0,0.3058823529411765,0.3058823529411765,1455.998949997305,1013.726434598975,0.32630297766737787,1450.6667791604805,309.56596846474355,21.33956418605611,0.2594716549765548,1.0,1679.1258688084865,229.1803249530222,13.648787694257212,0.1363614110155887,1.0,1261.1295235666462,373.74603691074884,29.635816934468718,0.4241204834792494,1.0,21.33956418605611,29.635816934468718,0.2594716549765548,1.0,1.0,1.4288738118752196,1.257566949641809,False,True,True,False
FT-095,2506.461190989754,25.32923730364128,1.0,0.4176470588235294,0.4176470588235294,1296.8385481999308,1325.9004245551305,0.25949763562953027,2754.034399961064,519.7633846100945,18.872799287381554,0.22344427542434617,1.0,2421.396406298692,255.86849521679514,10.566980877282775,0.10522228961238901,1.0,2458.75815225543,430.6424203795125,17.514631115080686,0.20628180981171867,1.0,17.514631115080686,18.872799287381554,0.20628180981171867,1.0,1.0,1.4461758935837337,1.25797633764404,True,True,True,True
FT-146,214.16382200172248,41.48457330967996,0.9375,0.2529411764705882,0.2529411764705882,1633.038705134174,1439.0391430336188,1.3891906359996673,252.2574597989109,81.81384191675339,32.432674927422156,1.1020700697132348,0.9629629629629629,194.7691029998359,63.56732097576573,32.63727151622159,0.4567167706769161,1.0,176.01031162648218,79.66699450429772,45.262685900677184,1.7413143057619085,0.8846153846153846,32.63727151622159,45.262685900677184,1.1020700697132348,0.9629629629629629,0.8846153846153846,1.2710797006747647,1.2605284130083878,False,True,True,False
FT-143,1464.771087251278,33.619841877544296,1.0,-0.2029411764705882,0.2029411764705882,1632.5484544078683,1455.1631672982346,1.0980953417891361,1214.9776774954184,318.2436930983162,26.19337778734756,0.8698982139348729,1.0,951.689737579767,255.37002557234652,26.833327658000766,0.33039402983415944,1.0,1573.1999792105357,694.9803852635057,44.17622644593863,2.006755499299079,0.9615384615384616,26.833327658000766,44.17622644593863,0.8698982139348729,1.0,0.9615384615384616,1.252913626891148,1.262326240241422,False,True,True,False
FT-106,2500.145921880725,34.29340896304346,1.0,-0.5176470588235293,0.5176470588235293,1231.808475840107,1298.7819691151412,0.38824645543226716,2243.7752502109615,827.3387959234545,36.87262330956131,0.38487502556610453,1.0,2021.5119669038327,593.090777450566,29.33896940313193,0.3063307471768744,1.0,1907.962566053599,598.0131640151575,31.343023948948794,0.3017615756580523,1.0,31.343023948948794,36.87262330956131,0.3063307471768744,1.0,1.0,1.0941321111485678,1.2674093574031433,False,True,True,False
FT-240,797.7353830048313,25.50757943432951,1.0,0.7794117647058825,0.7794117647058825,1083.3466638903149,1455.299982043751,0.2659884190272099,749.2124685931215,156.67297368702637,20.911687973002962,0.21705070354062672,1.0,641.6223005743767,133.8967047100821,20.868461802250096,0.2094988543832425,1.0,1249.7407612960637,257.2084574486674,20.58094489787828,0.20420959179377796,1.0,20.868461802250096,20.911687973002962,0.2094988543832425,1.0,1.0,1.2223028067923631,1.2696414011917665,True,True,True,True
FT-149,1677.2303813752246,25.270663429687534,1.0,-0.8382352941176471,0.8382352941176471,1264.301168475248,1498.8110275470938,0.2663691594433942,1444.6155491564878,308.9157870225074,21.383944482868372,0.21521703736140885,1.0,1487.1104695276,246.07943293564134,16.547488433311326,0.17367111731522095,1.0,1364.6292449941482,275.96621860978564,20.222798215860387,0.20862353640500259,1.0,20.222798215860387,21.383944482868372,0.20862353640500259,1.0,1.0,1.249612598610028,1.2767934243348724,True,True,True,True
FT-209,251.8363750452312,45.75032082019402,1.0,0.2588235294117647,0.2588235294117647,1632.5496568490846,1438.8645645787187,0.6540057117454976,297.2296674711474,82.44288472097743,27.737098191579513,0.4706029824323556,1.0,225.51509532415326,72.14676163967314,31.991987736328724,0.5061476934554608,1.0,206.13844488765625,94.05753748481264,45.62833368422529,0.6927256569586862,1.0,31.991987736328724,45.62833368422529,0.5061476934554608,1.0,1.0,1.4300555875820722,1.292124255828596,False,True,True,False
FT-049,1522.3020678960027,23.039047485710192,1.0,0.4264705882352941,0.4264705882352941,1097.2225774589213,1176.9292956095635,0.23324130546924293,1629.7688458633008,293.20914570349555,17.990842471171455,0.18044907903091603,1.0,1163.888749871282,148.00100518591552,12.716078336721047,0.12670950350836543,1.0,1688.8168226865332,320.6753350172048,18.988165602654373,0.1843203417953455,1.0,17.990842471171455,18.988165602654373,0.18044907903091603,1.0,1.0,1.28059858912266,1.2925602431547023,True,True,True,True
FT-144,195.42380971906152,46.77206321768487,1.0,-0.0058823529411764705,0.0058823529411764705,1632.5484775521786,1473.171101763048,0.6169266493968099,227.70220987372522,67.4536171004552,29.62361109181257,0.4720285479290065,1.0,147.81458066139191,44.96343623947015,30.41880986184353,0.47635426805205233,1.0,213.1852988747729,90.95806850845734,42.66620118204632,1.1972044875688512,0.9615384615384616,30.41880986184353,42.66620118204632,0.47635426805205233,1.0,0.9615384615384616,1.5376033260378927,1.2951004971984357,False,True,True,False
FT-090,3998.5250136372188,33.0605059349684,1.0,-0.5235294117647059,0.5235294117647059,1231.3077713436496,1298.9480323268451,0.3701801192390544,3596.623643607192,1225.2445440335202,34.066520866349954,0.34867606988717637,1.0,3221.337354559711,881.3703961379541,27.360387911262986,0.2830592979136534,1.0,3058.577487490377,894.2486784183606,29.237404711041314,0.2815901424309355,1.0,29.237404711041314,34.066520866349954,0.2830592979136534,1.0,1.0,1.1307606219399944,1.3077829344153076,False,True,True,False
FT-053,1524.2772033612134,22.909048583844687,1.0,0.35000000000000003,0.35000000000000003,1097.723992703951,1176.67239430599,0.22593662784505641,1671.1802435147465,287.7338823688492,17.217405691901973,0.17237712024367807,1.0,1219.6638227725537,157.07131428749912,12.87824655899384,0.12535699542077208,1.0,1742.1051937077452,299.62721972470104,17.19914622876478,0.177369890551874,1.0,17.19914622876478,17.217405691901973,0.17237712024367807,1.0,1.0,1.3319875463079882,1.3107112331709965,True,True,True,True
FT-108,3568.752889089883,32.7256258706427,1.0,-0.5147058823529412,0.5147058823529412,1230.8065470462725,1298.9114676822571,0.3600688283222652,3222.4611815171634,1067.2635989108257,33.11951762312148,0.3375569268445345,1.0,2866.505973711532,743.1204386923806,25.924259202927576,0.26542345140665047,1.0,2749.595438100975,777.2666726479977,28.268401302877546,0.2743717267212931,1.0,28.268401302877546,33.11951762312148,0.2743717267212931,1.0,1.0,1.1576751553796372,1.31233940400872,False,True,True,False
FT-220,941.3825138744115,23.857517869632947,1.0,0.2647058823529412,0.2647058823529412,1098.2292261588002,1176.4712324222012,0.23549545251422227,1013.4723231108319,195.23682802898963,19.26414995031283,0.19123105652301456,1.0,734.95976536782,105.153312264095,14.307356296091895,0.14355919853619684,1.0,1065.0847021265004,189.08473519174368,17.753023286713777,0.1790773746972458,1.0,17.753023286713777,19.26414995031283,0.1790773746972458,1.0,1.0,1.3438566200432873,1.3150486090850884,True,True,True,True
FT-130,1690.3564335303488,28.29615546842182,1.0,0.0,0.0,1040.3294064561312,1419.1001653827748,0.273235335414619,1746.552910711543,388.0026245844947,22.215337548887828,0.2194204165726086,1.0,1679.1886749866558,296.3389533027039,17.647746064334243,0.18271217451577312,1.0,1395.0587724915536,291.22306713090524,20.87532603452866,0.20679431360974967,1.0,20.87532603452866,22.215337548887828,0.20679431360974967,1.0,1.0,1.3554832830691506,1.3212903713119162,True,True,True,True
FT-125,391.7480786464344,31.05456678505959,1.0,-0.3970588235294118,0.3970588235294118,1039.65820184451,1455.661683126547,0.3138889707393186,375.14680195751055,119.78391601336502,31.929877953999416,0.29607834492627794,1.0,291.3895545745723,62.5033309989622,21.450093188898567,0.2278525152149949,1.0,347.0263448656185,78.01527380110933,22.48108103473232,0.23746828572080303,1.0,22.48108103473232,31.929877953999416,0.23746828572080303,1.0,1.0,1.381364478740217,1.3218142784269102,False,True,True,False
FT-105,41415.38659143461,14.217871991669279,1.0,0.4264705882352941,0.4264705882352941,1222.2792600253013,1300.11549170832,0.14561391110773406,43079.30368149134,4733.557043407208,10.988007323435314,0.10869063121957741,1.0,41117.41663917922,3427.6542600338134,8.336258792989762,0.08356090549491953,1.0,42261.01480804069,4771.840521568528,11.291353374364842,0.11245542879962815,1.0,10.988007323435314,11.291353374364842,0.10869063121957741,1.0,1.0,1.2939445318119949,1.3397098671141585,True,True,True,True
FT-241,75.5960270019099,37.26291079701177,1.0,0.7588235294117647,0.7588235294117647,1083.3479141235127,1473.3785589320328,0.38559906655234155,86.44656523626352,23.88664065657076,27.63168275256185,0.2876345174351453,1.0,74.4061458059146,84.76771056014178,113.92568401709033,0.4926808426024553,1.0,110.25376969547045,33.29881741730168,30.201976321785295,0.28578480923397964,1.0,30.201976321785295,113.92568401709033,0.2876345174351453,1.0,1.0,1.233790477814966,1.3405869017069028,False,True,True,False
FT-065,472.67474828403033,22.821137547296594,1.0,0.31764705882352945,0.31764705882352945,1149.7477835102598,1279.935188473766,0.22560540407223892,435.00772944567206,67.22379266824612,15.453470850715462,0.15552329458409345,1.0,348.4606462533602,60.19778422917391,17.275346549579965,0.16741827631204,1.0,587.6739058988328,116.6840701373275,19.85524097056208,0.19625760627300703,1.0,17.275346549579965,19.85524097056208,0.16741827631204,1.0,1.0,1.3210234296487366,1.3475554105678864,True,True,True,True
FT-136,150.17727872789396,34.407180850691304,1.0,-0.06176470588235294,0.06176470588235294,1040.0009583626654,1386.0494617442523,0.3318507930476493,142.4205887144614,35.682815687949116,25.054534607696002,0.24219921642282485,1.0,169.0156814234013,33.44972102185214,19.790897945177775,0.20642816115766952,1.0,121.59334198082391,27.861967123467046,22.914056534329873,0.24120868904337994,1.0,22.914056534329873,25.054534607696002,0.24120868904337994,1.0,1.0,1.5015752797477135,1.375782913806923,False,True,True,False
FT-176,1196.8338491415998,23.297266690684314,1.0,0.2058823529411765,0.2058823529411765,871.0972026876352,967.075674195556,0.23889439373097912,1358.636934645906,240.13395226612215,17.674622715060146,0.1735187629869162,1.0,834.4079225856998,101.21502376284296,12.130160922872522,0.11918870286230529,1.0,1405.763404801112,261.6324508462792,18.611414264500297,0.18457296889718114,1.0,17.674622715060146,18.611414264500297,0.1735187629869162,1.0,1.0,1.3181196038110188,1.3767640433731794,True,True,True,True
FT-157,4652.940872544712,25.586801003412663,1.0,-0.788235294117647,0.788235294117647,1263.2947685123595,1498.9586431862058,0.2609939753866435,4113.560349663417,853.3785255509065,20.74549667469282,0.2094669889318891,1.0,4212.456875457168,723.239622575468,17.169068882087405,0.17865637858822223,1.0,3884.969042771122,719.3424672483061,18.516041166063037,0.18948322773615114,1.0,18.516041166063037,20.74549667469282,0.18948322773615114,1.0,1.0,1.3818721169355146,1.3773988257687302,True,True,True,True
FT-150,1532.540603133753,15.614811099290122,1.0,-0.5852941176470587,0.5852941176470587,1265.276619401272,1499.076621782328,0.15764798951870426,1449.3280687927497,233.93920670054862,16.141218247115958,0.1634651463716654,1.0,1492.7716031517655,163.66621994921448,10.963915685672045,0.11236801671127536,1.0,1416.5261159363304,161.27256414546858,11.385075243661616,0.1142916715381597,1.0,11.385075243661616,16.141218247115958,0.1142916715381597,1.0,1.0,1.371515845534997,1.3793480084510688,True,True,True,True
FT-127,1045.6410951475164,24.137011790813723,1.0,-0.4705882352941176,0.4705882352941176,1089.3621822179891,1455.0379438086263,0.23215741090187217,821.8988475249354,165.3057017990457,20.11265769465999,0.19625846984922687,1.0,659.4826737906666,96.10015867414523,14.572052078603875,0.15531147768696993,1.0,1221.2068678407175,194.37799755889074,15.916877203825516,0.1679594025102196,1.0,15.916877203825516,20.11265769465999,0.1679594025102196,1.0,1.0,1.5164414150919348,1.3822233672672561,True,True,True,True
FT-016,1490.9994550537526,22.889144110211046,1.0,0.17352941176470588,0.17352941176470588,870.5947196667247,967.2980513141862,0.22977012530847127,1657.2798037242412,283.6899927722588,17.117809082977434,0.16574476687101172,1.0,1007.5215541434601,131.48134765325304,13.049978644380596,0.1304064507052669,1.0,1729.7524478633172,328.5581034303082,18.994515882094042,0.18745358613451046,1.0,17.117809082977434,18.994515882094042,0.16574476687101172,1.0,1.0,1.3371538378105194,1.3862888683977954,True,True,True,True
FT-101,43239.0845382071,13.235657179199036,1.0,0.4558823529411765,0.4558823529411765,1222.7800653728018,1300.021420828775,0.1349972760354536,45557.49099681806,4420.148442554461,9.702352666575042,0.09737031856704914,1.0,43120.127373938994,2960.1820920723767,6.8649660201640685,0.06866352877885512,1.0,44610.31605518913,4225.289315579831,9.471552074082068,0.09736926272243067,1.0,9.471552074082068,9.702352666575042,0.09736926272243067,1.0,1.0,1.397411646547038,1.386446525946167,True,True,True,True
FT-123,1643.2145223507462,22.842368398882446,1.0,-0.4617647058823529,0.4617647058823529,1089.0265712685955,1455.280496632148,0.2241952334378355,1286.2016715521836,256.60000085784606,19.950215159352272,0.19172815120197928,1.0,1046.1914279598236,146.85775512281577,14.037369376004435,0.14505365590391492,1.0,1929.5898358592387,307.75342793660053,15.949162988804776,0.16156088601439764,1.0,15.949162988804776,19.950215159352272,0.16156088601439764,1.0,1.0,1.432198568345952,1.3876826190335212,True,True,True,True
FT-152,1974.5319659039872,23.117827485993438,1.0,-0.4558823529411765,0.4558823529411765,1088.69277311038,1455.33623852908,0.21972243641252687,1546.6056052690012,325.3481191160207,21.036269234226193,0.20326958888373617,1.0,1278.0668562864444,176.15363740923442,13.782818679851152,0.1445684245367744,1.0,2328.5512059533166,351.0407999828976,15.075502702513269,0.1576561288347655,1.0,15.075502702513269,21.036269234226193,0.1576561288347655,1.0,1.0,1.5334697583344545,1.3936815399216806,True,True,True,True
FT-151,155.02049247926035,31.259272974433078,1.0,0.26176470588235295,0.26176470588235295,1088.6951060782058,1438.8803038529063,0.3340683862437121,171.17956573796332,42.46153506733896,24.805259251760127,0.23962255254281423,1.0,138.7429977355953,26.464926109218336,19.074783261965376,0.21232641128580246,1.0,132.93005980478864,31.382141228278098,23.608009561090707,0.24713050608580492,1.0,23.608009561090707,24.805259251760127,0.23962255254281423,1.0,1.0,1.3240960824563845,1.3941441767423912,False,True,True,False
FT-164,1414.7916590414427,34.974729783273844,1.0,-0.7588235294117647,0.7588235294117647,1344.339916651195,1551.2785241791908,0.43084900061791725,1185.3613924679112,349.02286836688785,29.44442687138861,0.5670884284185412,1.0,1273.608569240133,247.499047145468,19.432897447693225,0.2047294826690415,1.0,1113.6068667951038,292.89519970952966,26.301490089807466,0.30847855463313223,1.0,26.301490089807466,29.44442687138861,0.30847855463313223,1.0,1.0,1.329762293461369,1.3966902857487709,False,True,True,False
FT-154,3116.2051270456295,25.642702602362093,1.0,-0.8411764705882352,0.8411764705882352,1263.7971017854209,1498.895810560801,0.26613363271624807,2789.5480939162576,662.2254721710295,23.739525180271354,0.23764129873805623,1.0,2897.8859424874627,513.2025329567398,17.709549069285362,0.18408113738320184,1.0,2663.1373140151636,498.73907816322577,18.727501414911497,0.18946020804999283,1.0,18.727501414911497,23.739525180271354,0.18946020804999283,1.0,1.0,1.369253806700795,1.4046940803845387,True,True,True,True
FT-071,312.004407713369,25.854876458548492,1.0,0.38235294117647056,0.38235294117647056,1150.7515985354444,1279.6007579597722,0.25387955044990546,282.45114734847255,66.81995543728179,23.657172599424083,0.24233869419509074,1.0,221.7498548305289,32.575163558897856,14.690049553264982,0.14679148033614847,1.0,379.0370810139955,66.92717953695194,17.657158861056324,0.180356915029766,1.0,17.657158861056324,23.657172599424083,0.180356915029766,1.0,1.0,1.4642716114183358,1.4076507707398151,True,True,True,True
FT-069,837.8789706795819,22.734782938414142,1.0,0.5323529411764706,0.5323529411764706,1150.7568385346326,1199.4452906242605,0.24666020864337754,963.5270914734795,167.26846340223193,17.36001663912072,0.17788949017574895,1.0,880.6997002504892,111.29518142855169,12.637131748415156,0.12381388931197862,1.0,864.6323305632338,151.8128953212514,17.55808682545543,0.17444343436628443,1.0,17.36001663912072,17.55808682545543,0.17444343436628443,1.0,1.0,1.3096060568963632,1.4139839056679957,True,True,True,True
FT-245,88.51679395190241,36.11925264316823,1.0,0.8058823529411765,0.8058823529411765,1083.02130840629,1473.1330249701502,0.4472327829446076,98.14780253491524,28.042501259829134,28.571705667942236,0.2995754866079673,1.0,72.38617095643076,25.493013967975468,35.21807222448569,0.36243324309929353,1.0,121.74430209413163,37.588003177106906,30.874548155891677,0.31529674118057377,1.0,30.874548155891677,35.21807222448569,0.31529674118057377,1.0,1.0,1.1698714572532367,1.4184503819164838,False,True,True,False
FT-086,247.99778350655694,28.599258094881463,1.0,0.4617647058823529,0.4617647058823529,1252.3224421698592,1252.0492024447103,0.2888251511747733,294.6502447734531,61.3521851001876,20.822037717076828,0.21009023181684144,1.0,236.83616924944528,36.0748597640879,15.23198921786833,0.1512361118627817,1.0,258.70919233858064,53.74691233270888,20.77503000448807,0.2019675154421769,1.0,20.77503000448807,20.822037717076828,0.2019675154421769,1.0,1.0,1.376616933342725,1.4300574552419232,True,True,True,True
FT-091,298.25374900867274,26.79849971125619,1.0,0.4735294117647058,0.4735294117647058,1251.314808260303,1251.9082930023933,0.2693801180078147,355.7487567285468,70.96567132753324,19.948255611665683,0.1988918170283125,1.0,285.4788067253155,44.122300561907764,15.455543291646773,0.16153397099639286,1.0,328.4359116955954,63.91181330858244,19.459447348077422,0.18561572086884975,1.0,19.459447348077422,19.948255611665683,0.18561572086884975,1.0,1.0,1.377145981173194,1.4512785703003586,True,True,True,True
FT-225,56.88954332566981,42.190969315727784,1.0,0.4794117647058824,0.4794117647058824,1077.7143327045933,1186.9637374633428,0.5066915379678796,80.73975326922363,26.92942968746948,33.35337129118332,0.3466794905088786,1.0,65.78898030292068,17.277471594322904,26.26195377215153,0.2715956800775632,1.0,69.38107808751514,81.67884672190607,117.7249604263556,0.7119806126003634,1.0,33.35337129118332,117.7249604263556,0.3466794905088786,1.0,1.0,1.2649686578124295,1.4615561400073738,False,True,True,False
